beer/name,beers_average
World Cup 2010 Kickin' Off,4.03
Wäldches Kupfer,4.03
Saint Botolph's Town,4.03
Budvar Specialni (Premier Select),4.03
Mint Chocolate Chip Porter,4.03
Hallerndorfer Landbier Hell,4.03
Struise Tsjeeses,4.03
Le Monstre.,4.03
Russian Imperial Stout (Bourbon Barrel Aged),4.03
Geary's 25th Anniversary Ale,4.03
Syndicate Saison,4.03
Duchy Originals Select Ale,4.03
Boscos Biere De Garde,4.03
Stumblin' Monk Abbey Trippel,4.03
Baronen,4.03
Franziskaner Hefe-Weisse,4.03
Biere D'or,4.03
Rusty Nail Pale Ale,4.03
Gulpener Korenwolf,4.03
Revelation Cat Triple Hop Bock,4.03
Export Pale Ale,4.03
Itasca Extra Pale Ale,4.03
Resurrection Doppelbock,4.03
Urthel Parlus Magnificum,4.03
Saison De La Soeur Hoppy,4.03
Perdition,4.03
Ivanna Weiss,4.03
Triple 7 Mango Cream Ale,4.03
Midtfyns Jule Stout,4.03
Janet's Brown Ale,4.03
The Hoptimizer,4.03
La Maarteloise,4.03
Herrschaft Altbier,4.03
Glenn & Deb's Bourbon Barrel-Aged Blueberry Kinda-Lambic,4.03
Whale Gulch Duke Dog Oatmeal Stout,4.03
Old Marcus,4.03
Bengal Lancer,4.03
Monks Dubbel,4.03
Rocksy,4.03
Stonehammer Strawberry Blonde,4.03
Imperial Delusion,4.03
Saison D'Epeautre,4.03
Special Red Lager,4.03
Richard Cranium,4.03
Monkey See Monkey Do,4.03
Spezial Ungespundetes,4.03
Craftsman Harvest Saison,4.03
Worthingtons White Shield,4.03
The Antidote,4.03
Ice Bock,4.03
McKenzie Milkstout,4.03
Allagash Confluence Ale,4.03
Eelpout Stout,4.03
Fünf,4.03
Golden Gate Ale,4.03
Kyoto,4.03
Golden Nelson Ale,4.03
Herbert,4.03
Fantôme Millenium,4.03
La Luz Summer Session Ale,4.03
Whitehorse Wit,4.03
Black Trippel,4.03
Uncle Billy's Belgo A-Go-Go,4.03
Uncle Billy's Brewcue Amber Ale,4.03
(512) Wit,4.03
Dunham Porter,4.03
Burnout Stout,4.03
Leonard's B(l)ender,4.03
Anchor,4.03
Impy Stout,4.03
Mean Joe Bean,4.03
City Steam Amarillo IPA,4.03
Skaha Bluffs,4.03
Gouden Carolus Noël / Christmas,4.03
Bull Dog Double Bock,4.03
Brooklyn Local 2,4.03
Exmoor Beast (Cask),4.03
Blue Bridge Coffee Stout,4.03
Grotten Flemish Ale,4.03
Old Sultan,4.03
Oak-Aged Ebenezer's Brew,4.03
BWCA Alt,4.03
Honey Kolsch,4.03
Olde Peninsula Portage Street Porter,4.03
Ichabod's Midnight Ride,4.03
Seizoen,4.03
Seven (#7),4.03
Bandersnatch Sundevil IPA,4.03
Woinemer Böckchen,4.03
Curacao Triple XXX,4.03
Rieder Pils,4.03
Bourbon Barrel Scotch Ale,4.03
Black Currant Dubbel,4.03
Ghidorah Double IPA - Beer Camp #29,4.03
Navidad,4.03
Tarbox Cream Stout,4.03
Imperial Stout,4.03
Nitro Night Train,4.03
Black Forest Bock,4.03
Maisouna,4.03
Evil Twin Been Smoking Too Long,4.03
Abbaye De Saint Bon-Chien Grand Cru (Aged In Vin Jaune Barrels),4.03
St.Ambroise Vintage Ale Millésimée 2011,4.03
Hottenroth Berliner Weisse,4.03
Sweetwater Ron Burgundy Scotch Ale,4.03
Biertruppe Vintage,4.03
Maduro Oatmeal Brown Ale - Oatmeal Raisin Cookie,4.03
Vanilla Ice,4.03
Evil Twin 9th Symphony,4.03
Cinnamon Girl,4.03
XB,4.03
Wee Heavy,4.03
Sully's Belgian Blonde,4.03
Stoudt's Birthday Beer,4.03
Old Odense,4.03
Valiant,4.03
Nano Series: SAM,4.03
Wee Heavy (Barrel Aged),4.03
Black Ball Porter,4.03
Humulus Blonde,4.03
Hopback Flint Knapper Ale,4.03
Double Pilsner,4.03
Nimbus Porter,4.03
Warrior,4.03
Chico Pale Ale,4.03
An Dreoilin,4.03
O'Connor's Irish Red Ale,4.03
Nitwit Bier,4.03
Double White Ale,4.03
Oak Aged Unearthly (Imperial India Pale Ale),4.03
Wiesenbacher Weissbier,4.03
Great American Restaurants Octoberfest Lager,4.03
Alesmith Speedway Stout - Islay Scotch Whisky-Soaked American Oak Chip,4.03
Punk-In Disorderly,4.03
Bumbled,4.03
End 08,4.03
Twain's Coffee Stout,4.03
Gonzo Imperial Porter,4.03
Red Tape Ale,4.03
Glossner Torschmied's Dunkel,4.03
Lunar Rauchbier,4.03
Saison Sarrazin,4.03
Twain's Wit And Humor Bavarian Wheat,4.03
Phoenix Red,4.03
Chardonnay Barrel-Aged Belgian-style Maple Amber,4.03
White IPA,4.03
Afton Amber,4.03
Double IPA (Brewmaster Series),4.03
Cask 16,4.03
Jai Alai IPA - Cedar Aged (Humidor Series),4.03
AleSmith Nautical Nut Brown Ale,4.03
NYDP's Finest,4.03
Pepper Pale Ale,4.03
Yule Bock,4.03
Scratch Beer 14 - 2008,4.03
Dunkel Bock,4.03
6:56 (2011),4.03
Robusto Porter,4.03
Blueberry Tripel Vision,4.03
Über Düber Pilsner,4.03
AuerBräu Rosenheimer Dunkel Weizen,4.03
Flanders Flemish Stout,4.03
AuerBräu Rosenheimer Bajuwaren Dunkel,4.03
Sans Nom,4.03
Fortuna Hiberniae,4.03
Frankenmuth Vienna-style Lager,4.03
Class V Stout,4.03
Erebus,4.03
Roughneck Stout,4.03
Samuel Adams Utopias MMII,4.03
Samuel Adams Double Weizen,4.03
The Doctor,4.03
Derailed Imperial Stout,4.03
"Survival \"7-Grain\" Stout",4.03
Bonnie The Rare,4.03
Bulles De Vignes #3,4.03
Maracaibo Especial,4.03
Amber Marzen,4.03
Dark Abbey,4.03
Mahr's Saphir Weiss,4.03
Cottleville Common,4.03
Berkshire Sour/Maibock Blend,4.03
Silent Illumination,4.03
Terrapin Sound Czech,4.03
Altbairisch Ur-Weizen,4.03
Blackball Belgian IPA,4.03
Bitter Black Porter,4.03
Terrapin Oak Aged India Brown Ale,4.03
Schlafly Reserve - Barleywine Style Ale,4.03
Brewer's Art Seven Year Itch,4.03
Unplugged Imperial Saison,4.03
Michelstädter Rathausbräu Schwartzbier,4.03
Rompo Red Rye Ale,4.03
Mr. Bitters,4.03
Charlie (JLS Release #22),4.03
Mogul Madness (JLS Release #2),4.03
Mr. Boneworthy's Barleywine,4.03
Le Butts,4.03
Ryenocerus RyPA,4.03
Eichof Barbara,4.03
Gruntled Pumpkin,4.03
Unplugged Iced Barleywine,4.03
The Sixth Glass,4.03
Marenghin,4.03
Salem Pale Ale,4.03
Endless Mountain Amber,4.03
Friar Frog Dubbel Gone Wild,4.03
Millennium,4.03
Brown Dog Ale,4.03
Sippin' On The Dock Of The Bay IPA,4.03
Flagstaff Special K.'s Sitka (Spruce Tip) Spruce Ale,4.03
Brilliant Barstool,4.03
Matuška Světlý,4.03
Tre Svends Imperial IPA,4.03
Schumacher Latzenbier,4.03
Nickel Stout,4.03
Goose Bitter,4.03
Hop Heads,4.03
Zierholz Australian Steam Beer,4.03
House Ales Biergotter Caustic Commencement Saison,4.03
Portsmouth Brewing Oatmeal Stout,4.03
Kiss Me Quick,4.03
Aiken Nitro Stout,4.03
Best Of This Festivus,4.03
Willimantic P.S. Pale Bock,4.03
White Friar,4.03
Tempt,4.03
Empire Apricot Ale,4.03
Mainline IPA,4.03
Local Harvest Fresh Hop Ale,4.03
Epicurean IPA,4.03
Revival Imperial Octoberfest,4.03
Oppigårds Pale Summer Ale,4.03
Rail Hopper IPA,4.03
"Stop, Hop And Roll DIPA",4.03
Coconut Joe,4.03
Blackhook Prime,4.03
Samhain Pumpkin Porter,4.03
Malheur 12°,4.03
Munchner Dunkel,4.03
Poor Richard's Old Lightning Rod,4.03
HopArt IPA,4.03
Bock Lager,4.03
Bourbon Barrel Aged Beelzebeer (BA 666),4.03
Kuhnhenn Double Nut Brown,4.03
Big Horn,4.03
Heartstopper,4.03
Rapadou Porter,4.03
Fischer's Hefeweisen,4.03
LA Lager,4.03
Pullman Brown Ale,4.03
Redeye P.A.,4.03
Oppigårds Bangalore Twice,4.03
Cat Tail,4.03
BrewDog Paradox Speyside (Batch 011) - 1987 Macallan Sherry Cask,4.03
Black Forest German Black Ale,4.03
Sun Of Spot (Brewmaster Reserve 2007),4.03
X Pale Ale,4.03
Abel,4.03
Revival Saison,4.03
Stamp Act Spring Rye,4.03
Malheur Cuvee Royale,4.03
Stammitisch Altbier,4.03
Fish Tale Poseidon's Imperial Stout,4.03
Chai.P.A,4.03
Pittsboro Anniversary Lager,4.03
Schmucker Kristall Weizen,4.03
Pennaya Kollektsiya Barkhat,4.03
Bourbon Russian Stout,4.03
St. Dorian Abbey Rye,4.03
Stone 04.04.04 Vertical Epic Ale,4.03
Tribbel,4.03
Medicinal IPA,4.03
XBeeriment Hoppenheimer Imperial IPA,4.03
Wäldches Mehrkornbier,4.03
Fiesta Cervesa,4.03
Osiris Pale Ale,4.03
Sticky Thickett,4.03
Stone 08.08.08 Vertical Epic Ale,4.03
Barley Town Stout,4.03
Stone Old Guardian Barley Wine Style Ale 2009,4.03
Stone 05.05.05 Vertical Epic Ale,4.03
Black's Dawn,4.03
Dunkel Hefeweizen,4.03
Cambridge House ALT-45,4.03
Little Italy,4.03
Bishops Crest,4.03
Lun-icy,4.03
Altenmünster Dunkel,4.03
Old Tankard Ale (2009 And Later),4.03
Jack's India Pale Ale,4.03
Ayinger Kirta-Halbe,4.03
Dominion Summer Wheat 2004,4.03
Fade To Black Volume 2 - Smoked Baltic Porter,4.03
Crosley Field American Pale Ale,4.03
Sommerbock,4.03
Foret,4.03
McNeill's Troll Black Beer,4.03
Wildcat IPA,4.03
Tunguska,4.03
Dahlonega Extra Special English-Style Pale Ale,4.03
Ringneck Poor Richards Ale,4.03
Double Barrel Amber Ale,4.03
Trappist Achel 5° Blond,4.03
Old Bad Cat Barleywine 2005,4.03
Hop Whore,4.03
Dysfunktion Ale Part Deux,4.03
Foret Blanche,4.03
Dominion Imperial Stout,4.03
Winter's Nip Bock,4.03
Elemental,4.03
Kaffir Lime Wheat,4.03
Old Disreputable,4.03
Stagecoach Smoked Porter,4.03
Trappist Achel 8° Blond,4.03
Copper Mezzina Ale,4.03
Guerison Porter,4.03
151 Anniversary Ale,4.03
Rock Bottom Wheat,4.03
Panther City Porter,4.03
Imperial Eclipse Stout - Christian Brothers Brandy,4.03
Pro-Am,4.03
Imperial Spruce India Pilsner,4.03
La Marseillaise,4.03
Adnams Tally-Ho,4.03
Navideña,4.03
Spruce Tip Baltic Porter,4.03
Johnny Rawton,4.03
Bitter Professor IPA,4.03
AC Golden Kriek,4.03
Dagger Falls IPA,4.03
Oak Aged Warden's Winter Ale,4.03
Rouge Baril Baltique,4.03
Overkill,4.03
Holy Mole,4.03
Stone Bridge Brown Ale,4.03
Coeur De Saison,4.03
Great Lakes Lackey's Cask,4.03
"Batch \"X\" IPA",4.03
Fantôme La Piétrain Blonde,4.03
De Dolle Snoek,4.03
Oasis Zoser Oatmeal Stout,4.03
Marly's Mirth,4.03
Blackberry Dubbel,4.03
Uncle Billy's Resonator Double IPA,4.03
Belgian Pale With Saison Yeast,4.03
Durham Black Eye,4.03
Yonder Mountain Stout,4.03
Weiland Amber,4.03
Shafthouse Dry Stout,4.03
Shipyard Smashed Blueberry (Pugsley's Signature Series),4.03
Swallow Ale,4.03
Duckstein Altbier,4.03
Abbey Blonde,4.03
Weird Beard's Maibock,4.03
Wack Job,4.03
Alpha Kong,4.03
De Dolle Zannekin,4.03
Black Mo Dry Stout,4.03
Portrait (John Constable),4.03
Barleywine 2008,4.03
Koko Loko,4.03
Friday IPA,4.03
Moonglow Weizenbock,4.03
Milltown Mild,4.03
Santa's Naughty List Lager,4.03
Stoopid Stout,4.03
Hauff Pils,4.03
Hans' Pils,4.03
Watou Tripel,4.03
Champagne Of The North,4.03
Fuggedaboudit!,4.03
V-Twelve,4.03
King's Forest - Regally Best Bitter,4.03
Hoppopotamus IPA,4.03
Dark Island Reserve,4.03
Brew Moon Toasted Head IPA,4.03
Winter FIDY (Juniper And Cardamom),4.03
Lemaire's Belgian Dubbel,4.03
Drake's Coffee Stout,4.03
Bass Akwards,4.03
Tremont Porter,4.03
Stryker,4.04
Highlands IPA,4.04
Guava Grove Saison,4.04
Fresh Frog Raw Hop Imperial Pale Ale,4.04
FOAM Pilsner,4.04
Founders MPG IPA (Nitro),4.04
Etrange De Leah,4.04
Queen's Knickers,4.04
Alt-erior Motive,4.04
Razz Wheat,4.04
Newport Storm - Isabel (Cyclone Series),4.04
Schorschbräu Schorschbock 43%,4.04
Taiko Ale,4.04
CB's Spring Fever,4.04
AleSmith Speedway Stout - Vietnamese Coffee,4.04
Double Saison,4.04
Big Sound Scotch Ale - Sound Of Big Wood,4.04
Their Finest Hour,4.04
Community Service,4.04
Buffalo Tooth's Old Ale,4.04
Elm Park Amber,4.04
Twain's JD Barrel-Aged Tidy Soul Dunkelweiss,4.04
Session Ale #10: Grisette,4.04
Southampton Old Willy Winter Warmer,4.04
Green Flash 7th Anniversary Belgian Red Rye Ale,4.04
ÜberSun (Imperial Summer Wheat Beer),4.04
Blackbird Oatmeal Stout,4.04
Spetsnaz,4.04
Baden Baden Red Ale Especial,4.04
Dominator Doppelbock,4.04
Lambic #1 With Kombucha Cultures,4.04
Pilsnaaah,4.04
2nd Anniversary Ale,4.04
Hopla,4.04
West Coast Stout,4.04
Wagenings Tripel,4.04
Zoe's Belgian Wit,4.04
Tart Cherry Tripel,4.04
Oat Amber,4.04
B-Rad's IPA,4.04
Snab Pale Ale,4.04
Elm City Irish Stout,4.04
Minotaur,4.04
Schlafly Single Hop Citra Pale Ale,4.04
Nitro Porter,4.04
Brave Sir Robin's English Mild,4.04
Schlafly Reserve - Imperial Stout,4.04
Echo,4.04
Heartland Brewery Stumbling Buffalo Brown,4.04
Two Jokers Double-Wit,4.04
Citrocity,4.04
Duck-billed Platypus Belgian Pale Ale,4.04
Hop 2 Wit,4.04
Peppermint Chocolate Stout,4.04
Derby Street Nut Brown Ale,4.04
Double Barrel Ale - Batch 1000,4.04
Lambiek (1 Year Old),4.04
Rêve,4.04
Wooden Monkey,4.04
Edgar IPA,4.04
Willimantic Most Wanted IPA,4.04
Sunrise Red,4.04
He'Brew Jewbelation Bar Mitzvah (13),4.04
High Roller III (Brewer's IPA Series #3),4.04
Moat Hoffman Weiss,4.04
Pacemaker Pale Ale,4.04
Podge Oak Aged Bourgogne Barrel (The Oak Podge),4.04
Simple Malt Impériale Stout,4.04
Landsknecht Bier,4.04
Vortex IPA,4.04
Stockholm Premium Lager,4.04
Bayonet ESB,4.04
Heavier Handed IPA,4.04
Spontankriek,4.04
CynicAle - Oak Aged,4.04
Captain's Kölsch,4.04
Intercontinental Pale Lager,4.04
Duck-Rabbit Schwarzbier,4.04
Stewart's Bourbon Aged Barleywine,4.04
De Ranke Guldenberg,4.04
Arran Clyde Puffer,4.04
Ramrod,4.04
Slättöl,4.04
Great Eastern India Pale Ale,4.04
Oak-aged Saison De Sorachi,4.04
Kalamazoo Unfiltered American Wheat Ale,4.04
Struise Alvinne Keralensis,4.04
Pilcher Pale Ale,4.04
Pale Horse Export Stout,4.04
Rainbow Wheat,4.04
Peavine Porter,4.04
Phillips Hoperation Tripel Cross Belgian IPA,4.04
Ma Bière D'épinette,4.04
Al's Sweet Stout,4.04
Templeton Rye Stout,4.04
Noble Experiment (Part 4),4.04
Hop Sutra,4.04
Cape Cod Old Man Winter,4.04
Simcoe Red,4.04
American Dream 2004,4.04
DoppelBock,4.04
Ringneck Imperial Oatmeal Stout,4.04
Michigan Brewing Dortmunder,4.04
Brown Bottom Ale,4.04
Eagle Brook Saloon's Blueberry Ale,4.04
Hop Harvest Rye,4.04
Maple Dunkelweizen,4.04
Weasel Boy Anastasia Russian Imperial Stout,4.04
Great Lakes Black Forest Porter,4.04
Disorient IPA,4.04
Vintage Red,4.04
White Star XPA,4.04
City Steam Vienna Waltz,4.04
Grain Barrel Stout Ale,4.04
De Dolle Arabier,4.04
Lafayette's Escape,4.04
Oak Aged Eisbock (Wine Barrel Aged),4.04
Marketing Ploy,4.04
DIPA,4.04
Dark Roast Coffee Stout,4.04
Dunkels,4.04
Petoskey Pale Ale,4.04
City Steam Brown Sugar,4.04
Fantôme Saint-Roch,4.04
Young's Export Lager,4.04
T2 - R9  Barleywine,4.04
La Vache Folle Double IPA - Simcoe,4.04
Artigian Ale,4.04
Apricot Farmhouse Ale,4.04
Cocoa Beach Summer Ale,4.04
Oak-Aged Tripel,4.04
Coronado Scotch Ale,4.04
Chama Brune,4.04
Dolii Raptor,4.04
Street Brawlin' Stout,4.04
Bombay By Boat IPA,4.04
Arthur,4.04
Rattlesnake Mountain Grand Amber Ale,4.04
Drake's Jolly Rodger 2011,4.04
Melange No. 1,4.04
Prima Landøl,4.04
Exit 9,4.04
Black Tartan,4.04
Beachwood BBQ 5th Anniversary Beer,4.04
Mischief,4.04
Beer Down Nut Brown,4.04
Dr. Dreid-Ale,4.04
Hip Hop IPA,4.04
Flanders Pale Ale,4.04
2 Turtle Doves,4.04
La Binchoise Spéciale Noël (Reserve Special - USA),4.04
Whiskey Weisse,4.04
Blue-Berry Wheat Beer,4.04
Micks Smoked Stout,4.04
Sour In The Rye,4.04
Old Porter,4.04
Huiquan Beer,4.04
Monkey Boy,4.04
15th Anniversary Wood Aged,4.04
Green Flash Le Freak,4.04
Weetwood Best Cask Bitter,4.04
Legacy IPA,4.04
Nimbus Smoked Porter,4.04
Southampton 10th Anniversary Old Ale,4.04
Arbor Brewing Milestone Porter,4.04
Twain's Barrel Aged Smoked Rye Pale Ale,4.04
Southampton May Bock,4.04
Hyland Dark Harvest Ale ESB,4.04
Saison Sauvignon,4.04
The Big D.I.P.A.,4.04
Hibernation Ale,4.04
529,4.04
Evolution,4.04
Long Winter's Nap,4.04
Carrabassett India Pale Ale,4.04
Number 9,4.04
Oktoberfest (old Version),4.04
Barreliner Weisse,4.04
Two,4.04
Kirley Q's IPA,4.04
Noble King Hoppy Farmhouse Ale,4.04
Justice,4.04
Unibroue 15,4.04
Forestinne Mysteria,4.04
India Pale Lager,4.04
Hoppy Days,4.04
Strawberry Daze,4.04
Dry-hopped PaleTail,4.04
Scratch Beer 51 - 2011 (Fat Scratch Fever),4.04
Tripel Vision Belgian-Style Ale,4.04
Brewer's Art Ozzy Ale,4.04
Pacific Ale,4.04
Invocation,4.04
Boardwalk Black Rye,4.04
St Petersburg Imperial Stout,4.04
Rattlesnake ESB,4.04
Barley's Anastasia Russian Imperial Stout,4.04
La Montagnarde [Brasserie Des Rocs Ambree],4.04
Minoh Dark Lager,4.04
Raspberry Leghumper,4.04
Chatoe Rogue First Growth Dirtoir Black Lager,4.04
Oaked Belgian Abbey Red,4.04
Abbey Winter Wheat,4.04
Red Truck IPA,4.04
Baudelaire Ale Absurd,4.04
Smooth Oatmeal Stout,4.04
Catamount Porter,4.04
Rooster's - Yankee,4.04
Anniversary Double IPA,4.04
Empire Wheat Wine,4.04
Aigre (Sour) Plead The 5th,4.04
Dark Horse Smells Like Weed IPA,4.04
BC Hout,4.04
Hot And Sour Szechuan Ale,4.04
Three Guy Off The Scale Barley Wine,4.04
Harpoon Leviathan - Imperial IPA,4.04
Outlaw - Amarillo,4.04
Evans Extra Stout,4.04
Hogan's Goat,4.04
Naughty Goose,4.04
Blackberry Dominique,4.04
Foothills German Alt,4.04
CRB Pale Ale,4.04
Philadelphia Porter,4.04
Badger Bock,4.04
Cup Of Joe,4.04
Pumpkin Honey Wheat,4.04
Lousberg,4.04
Farewell Pale Ale,4.04
5 Years Later,4.04
Fresh Chester Pale Ale,4.04
Luscious Lupulin IPA,4.04
Blackstone Porter,4.04
Pisgah Saison,4.04
Hinterland Hefe Weizen,4.04
Radeberger Zwickel,4.04
Adler,4.04
IPAtwo (Summit),4.04
Mr. Smooth,4.04
Two Weeks Lager,4.04
Balik Beer,4.04
IPAthree (Cascade),4.04
Black Xantus,4.04
George,4.04
Ovation,4.04
Liquid Gold,4.04
Lady Of The Woods,4.04
't Smisje Cuvee 2005,4.04
Reprize Old Ale,4.04
Incinerator Bock,4.04
Hellbender Barleywine,4.04
Tye Dye Rye,4.04
Kuhnhenn Skip's Sour Cherry Ale,4.04
Kuhnhenn Breakfast Sausage Ale,4.04
CynicAle,4.04
Härtsfelder Kloster Braunbier,4.04
Unions-Bräu Helles,4.04
Gjutarns Bästa Bitter,4.04
Stone Imperial Russian Stout 10th Anniversary Blend,4.04
Blue Point Delta Blue Session Ale,4.04
Bell's Wheat Love,4.04
Kelso Newtown Kriek,4.04
Bourbon English Barleywine,4.04
Fluffy White Rabbits,4.04
Julita S24,4.04
Bierkraft 10th Anniversary Imperial Stout,4.04
Brown's Whiskey Porter,4.04
Duck-Rabbit Coffee Porter,4.04
Ølfabrikken Barleywine,4.04
Leopard Ale,4.04
Naughty Old Woody,4.04
Ølfabrikken Forår 2006,4.04
Les Bière Des Sans Culottes,4.04
Maillot Jaune,4.04
Happy Ending - Brandy Barrel Aged,4.04
Tarbox Stout,4.04
Pocket-Full-of-Rye,4.04
Ste-ve,4.04
Bastille,4.04
Chuck,4.04
Sap Sucker Maple Porter,4.04
Hopped To Hell IPA,4.04
Dark Moon,4.04
SternWheeler Stout,4.04
Ølfabrikken Ungstrup's Reserve,4.04
Boss I.P.A.,4.04
Bush Prestige,4.04
90-Schilling Scotch Ale,4.04
Brimstone Stone Beer,4.04
Sam Patch Porter,4.04
Noël De Silenrieux,4.04
Allagash Musette,4.04
Saison Fume,4.04
Craftsman Rest In Peace,4.04
Greifenklau Weizen,4.04
Cuvee Two,4.04
Carolina Steamer,4.04
Red Brick XPA,4.04
Skull Annihilator,4.04
Impériale Stout,4.04
Flo IPA,4.04
Crater Lake Amber Ale,4.04
Full Curl Wee Heavy Scotch Style Ale,4.04
Saison Brune (Dark Saison),4.04
Murray's Vesuvius,4.04
Specialty Beer XXX Black Double IPA,4.04
Big Black Van,4.04
Y2K,4.04
City Steam Zoot Sims IPA,4.04
PILZILLA,4.04
Fire Walker,4.04
Shipwrecker Red Ale,4.04
St. Romain Strong,4.04
Voodoo Lager,4.04
Klosterbräu Schwärzla,4.04
Sass Mouth,4.04
Spotted Owl,4.04
Topless Wytch,4.04
Alpen Glow Weizenbock,4.04
Easy Beer,4.04
SkullSplitter,4.04
Hunky Hefeweizen,4.04
Empire (Barrel-Aged Lost Gold IPA),4.04
Conversion Kolsch,4.04
Oak Aged Gordon,4.04
Porter Baltique Barrel Aged,4.04
St. Victorious,4.04
Double Fist,4.04
Wild River IPA,4.04
Dread Pirate Dunkelweizen,4.04
La Weizgripp Doppelweizenbock,4.04
Double Ball & Chain IPA,4.04
Black Forest Brown Ale,4.04
Pengilly Rye Stout,4.04
La Grihète Ambrée,4.04
Black Gold,4.05
Hacker-Pschorr Hefe Weisse Natürtrub,4.05
Black Heart Lager,4.05
Bulldog Brown,4.05
Staropolskie Porter,4.05
Pisser Mauvais,4.05
Amigo Lager (Unfiltered),4.05
Blackberry Lambic,4.05
Humulus XPA,4.05
Hops On Rye,4.05
Lucid Dream,4.05
Single Hop Imperial IPA (Simcoe),4.05
Saligo Ale,4.05
Buffalo Tap Room Blonde Bock (aka Springfest),4.05
Freigeist Caulfield,4.05
Twain's Honest Lender Imperial Brown,4.05
Monk's Indiscretion,4.05
La Rullés La Grande 10,4.05
Jahva (Imperial Coffee Stout),4.05
Woody Mountain Porter,4.05
Saison (Bottle),4.05
Chocolate Cherry Bomb Imperial Stout,4.05
Solshine Honey Rye,4.05
Krajan Porter,4.05
Olde #7 Anniversary Ale,4.05
Ellicottville Porter,4.05
County Porter,4.05
Rayon Vert,4.05
Grinch,4.05
Green Flash Hop Head Red Ale,4.05
Arbor Brewing Brasserie Greff Tripel,4.05
Trippelle,4.05
Buzz Aldren,4.05
Boiler Room Nut Brown Ale,4.05
Great Lakes Black Ice,4.05
Marmelade Sky,4.05
Moersch Pale Ale,4.05
Charlie's Porter,4.05
Uber Pale Ale,4.05
Hop Hog,4.05
La Trappe Bockbier,4.05
Albert Anderson (A.A.),4.05
Old Sol Wheatwine Ale,4.05
Samuel Adams Hallertau Imperial Pilsner,4.05
Sun Thief Pale,4.05
Prime Time Pale Ale,4.05
Bad Company Double IPA,4.05
Great Lakes Glockenspiel Weizenbock,4.05
Tempus Fugit Ale,4.05
Brasserie Blonde,4.05
Golden Pride,4.05
Samuel Adams Helles Lager,4.05
Old Wooly Barleywine,4.05
St. Mark's Stout,4.05
Urban People's Common Lager,4.05
Old Woody,4.05
Scheyern Kloster-Doppelbock Dunkel,4.05
Repack Red Ale,4.05
Titanic Silver Spoon,4.05
Hubble Dubbel,4.05
Brutal Bitter Ale,4.05
Southern Hemisphere IPA,4.05
Brewer's Art St. Festivus Holiday Ale,4.05
Coffeehouse Porter,4.05
Dire Wolf,4.05
The Woodwork Series- American Oak Barreled,4.05
McFadden's Stout,4.05
XS Imperial Porter,4.05
Owen's Double IPA,4.05
"\"Old Yeltsin\" Imperial Stout",4.05
Barley's Alexander's Russian Imperial Stout,4.05
Buzzards Bay Harvest Bock,4.05
Riley's Mothers Milk Stout,4.05
American Dark Wheat Ale,4.05
Farmhouse Rye,4.05
Blackwood Stout Porter,4.05
Mayflower Pale Ale Dry Hopped With EKG,4.05
Aiken Honeywheat,4.05
Willimantic Air Mail Ale,4.05
Capital City Winter Ale,4.05
Dark Horse Super Juice,4.05
Saison Various,4.05
Lake Effect Winter Ale,4.05
Crooked Stave Fertile Soil,4.05
Brick Row Red,4.05
Birra Di Natale,4.05
Mexican Hot Chocolate Bourbon County Brand Stout,4.05
Spice Of Life - Centennial,4.05
"# 100",4.05
Vortex I,4.05
Brett Barrel Fermented Dark Saison,4.05
Alvino Oak Aged Bourgogne Barrel,4.05
Sinners Blend 2010,4.05
SurlyFest,4.05
Smoke From The Oak (Wine Barrel Aged),4.05
Annabelle's India Pale Ale,4.05
Pisgah Jason's Brown Ale,4.05
Black Moon Rye-sin,4.05
Pisgah Red Devil,4.05
Gist Bier,4.05
Righteous Ale,4.05
Rye Pale Lager,4.05
CynicAle - Birch Aged,4.05
Jaxon,4.05
Carlos,4.05
Xbeeriment Mikkeller Brewers United Belgian Stout,4.05
Rye'm & Reason,4.05
Alpha Avalanche,4.05
Phightin Phils Pils,4.05
Dragonmead Reverend Fred's Oatmeal Stout,4.05
Schommelpeird,4.05
Geist Whistling Wheat,4.05
Oaked American Strong Ale,4.05
Humpty Bump Strong Belgian Golden Ale BA With Bretts (Barrel Roll No. 2),4.05
Espresso Nut  Brown Stout,4.05
Barney Flats Oatmeal Stout,4.05
English Strong Ale,4.05
Smoked Mammal Porter,4.05
Brydaelo Hwaete (WeddingFest Wit Beer),4.05
Robson's Wheat Beer,4.05
Steel Wheels,4.05
War Dog Double IPA,4.05
Growhop Cascade IPA,4.05
Theinheim Kellerbier,4.05
Kanola Joe Coffee Stout,4.05
Raucous Reindeer,4.05
Imperial Pils,4.05
Apathy,4.05
Rydin' Dirty,4.05
A Stout Mammal Porter,4.05
Brewmaster's Welsh Stout,4.05
Belgian Resistance,4.05
Grand Union One Hop: Progress,4.05
Shefford Old Dark / SOD,4.05
Where There’s Smoke,4.05
Feuerwehrmann Cask,4.05
Archangel,4.05
Independence Pass Ale I.P.A.,4.05
Farmhouse Hatter,4.05
Mueller Barrel Reserve - 10th Anniversary Edition,4.05
Winter Solstice Dubbel,4.05
Guinness Foreign Extra Stout,4.05
Full Malted Jacket,4.05
Hooligan Double IPA,4.05
St. Feuillien Grand Cru,4.05
Snake Drive Stout,4.05
Birra Del Borgo/DFH My Antonia,4.05
Beneficence Pale Ale,4.05
